ticker,cik,name,sic,simfin_industry_id,exchange,ipo_date,delist_date
FTI_old,887936,NVS,9999,107004,NVS,01/01/1900,01/01/1900
FTNT,1262039,Fortinet Inc,3577,101003,NASDAQ,18/11/2009,31/12/9998
FTR,20520,Frontier Communications Corp,4813,108001,NASDAQ,26/03/1990,23/04/2020
FTV,1659166,Fortive Corp,3823,101001,NYSE,01/07/2016,31/12/9998
Fuel,1477200,Rocket Fuel Inc,7370,103011,NASDAQ,20/09/2013,11/09/2017
FUL,39368,HB Fuller Company,2891,110001,NYSE,26/03/1990,31/12/9998
FULT,700564,Fulton Financial Corp,6021,104002,NASDAQ,26/03/1990,31/12/9998
FUN,811532,Cedar Fair LP,7990,999999,NYSE,23/04/1987,31/12/9998
FWRD,912728,Forward Air Corp,4731,999999,NASDAQ,16/11/1993,31/12/9998
G,1398659,Genpact Ltd,8742,100002,NYSE,02/08/2007,31/12/9998
GABC,714395,German American Bancorp Inc,6022,104002,NASDAQ,21/05/1993,31/12/9998
GAS,1004155,AGL Resources Inc,4924,105001,NYSE,03/05/1973,01/07/2016
GBCI,868671,Glacier Bancorp Inc,6022,104002,NASDAQ,27/01/1992,31/12/9998
GBT,1629137,Global Blood Therapeutics Inc,2834,106002,NASDAQ,12/08/2015,31/12/9998
GBX,923120,Greenbrier Companies Inc,3743,100010,NYSE,14/07/1994,31/12/9998
GCI,1579684,New Media Investment Group Inc,2711,103026,NYSE,04/02/2014,31/12/9998
GCO,18498,Genesco Inc,5661,103002,NYSE,01/07/1985,31/12/9998
GD,40533,General Dynamics Corp,3730,100008,NYSE,03/01/1977,31/12/9998
GDDY,1609711,GoDaddy Inc,7373,101002,NYSE,01/04/2015,31/12/9998
GDI,1699150,NVS,3560,101001,NVS,01/01/1900,01/01/1900
GDOT,1386278,Green Dot Corp,6199,104007,NYSE,22/07/2010,31/12/9998
GE,40545,General Electric Company,3600,100001,NYSE,02/01/1962,31/12/9998
GEF,43920,Greif Inc Class A,3412,999999,NYSE,28/02/1996,31/12/9998
GEL,1022321,Genesis Energy LP,5171,107003,NYSE,27/11/1996,31/12/9998
GENC,64472,Gencor Industries Inc DE,3531,100009,NASDAQ,15/07/2003,31/12/9998
GEO,923796,The Geo Group Inc,6798,109001,NYSE,28/07/1994,31/12/9998
GEOS,1001115,Geospace Technologies Corp,3829,107004,NASDAQ,21/11/1997,31/12/9998
GERN,886744,Geron Corp,2834,106002,NASDAQ,31/07/1996,31/12/9998
GES,912463,Guess Inc,2340,103002,NYSE,08/08/1996,31/12/9998
GFF,50725,Griffon Corp,3442,110005,NYSE,03/05/1973,31/12/9998
GGG,42888,Graco Inc,3561,100001,NYSE,09/07/1986,31/12/9998
GGP_old,1496048,NVS,9999,109001,NVS,01/01/1900,01/01/1900
GH,1576280,Guardant Health Inc,8071,106001,NASDAQ,04/10/2018,31/12/9998
GHC,104889,Graham Holdings Company. Class B,8200,102006,NYSE,24/01/1990,31/12/9998
GHDX,1131324,Genomic Health Inc,8071,106001,NASDAQ,29/09/2005,08/11/2019
GIII,821002,GIII Apparel Group Ltd,2300,103004,NASDAQ,26/03/1990,31/12/9998
GILD,882095,Gilead Sciences Inc,2836,106002,NASDAQ,22/01/1992,31/12/9998
GIMO,1484504,Gigamon Inc,7374,101005,NYSE,12/06/2013,27/12/2017
GIS,40704,General Mills Inc,2040,102002,NYSE,10/06/1983,31/12/9998
GK,39648,G&K Services Inc,7200,999999,NASDAQ,26/03/1990,10/07/2017
GKOS,1192448,Glaukos Corp,3841,999999,NYSE,25/06/2015,31/12/9998
GL,320335,Globe Life Inc,6311,104004,NYSE,30/12/1987,31/12/9998
GLBL,1620702,Technip USA Inc,4911,105002,NASDAQ,31/07/2015,29/12/2017
GLGI,9000059,NVS,9999,999999,NVS,01/01/1900,01/01/1900
GLIBA,808461,GCI Liberty Inc Class A,4813,108001,NASDAQ,12/03/2018,31/12/9998
GLPI,1575965,Gaming and Leisure Properties Inc,6798,109001,NASDAQ,14/10/2013,31/12/9998
GLRE,1385613,Greenlight Capital Re Ltd Class A,6331,104006,NASDAQ,24/05/2007,31/12/9998
GLT,41719,PH Glatfelter Company,2621,999999,NYSE,16/05/1984,31/12/9998
GLUU,1366246,Glu Mobile Inc,7371,101003,NASDAQ,22/03/2007,31/12/9998
GLW,24741,Corning Inc,3357,101001,NYSE,31/12/1981,31/12/9998
GLYC,1253689,GlycoMimetics Inc,2834,106002,NASDAQ,10/01/2014,31/12/9998
GM,1467858,General Motors Company,3711,103005,NYSE,18/11/2010,31/12/9998
GMAN,9000060,NVS,9999,999999,NVS,01/01/1900,01/01/1900
GME,1326380,GameStop Corp,5734,103002,NYSE,13/02/2002,31/12/9998
GMED,1237831,Globus Medical Inc,3841,106004,NYSE,03/08/2012,31/12/9998
GMS,1600438,GMS Inc,5030,999999,NYSE,26/05/2016,31/12/9998
GNC,1502034,GNC Holdings Inc,5400,999999,NYSE,01/04/2011,31/12/9998
GNL,1526113,Global Net Lease Inc,6798,109001,NYSE,02/06/2015,31/12/9998
GNRC,1474735,Generac Holdings Inc,3621,999999,NYSE,11/02/2010,31/12/9998
GNTX,355811,Gentex Corp,3714,103005,NASDAQ,26/03/1990,31/12/9998
GNW,1276520,Genworth Financial Inc,6311,104005,NYSE,25/05/2004,31/12/9998
GOLF,1672013,Acushnet Holdings Corp,3949,103015,NYSE,28/10/2016,31/12/9998
GOOD,9000061,Gladstone Commercial Corp,9999,109001,NASDAQ,14/08/2003,31/12/9998
GOOG,1652044,Alphabet Inc Class C,7370,101002,NASDAQ,27/03/2014,31/12/9998
GPC,40987,Genuine Parts Company,5013,103002,NYSE,06/04/1983,31/12/9998
GPI,1031203,Group 1 Automotive Inc,5500,103005,NYSE,30/10/1997,31/12/9998
GPK,1408075,Graphic Packaging Holding Company,2650,999999,NYSE,10/12/1992,31/12/9998
GPN,1123360,Global Payments Inc,7389,100002,NYSE,16/01/2001,31/12/9998
GPOR,874499,Gulfport Energy Corp,1311,107002,NASDAQ,03/03/1999,31/12/9998
GPRE,1309402,Green Plains Inc,2860,110001,NASDAQ,15/03/2006,31/12/9998
GPRO,1500435,GoPro Inc,3861,101001,NASDAQ,26/06/2014,31/12/9998
GPS,39911,Gap Inc,5651,103002,NYSE,23/07/1987,31/12/9998
GPT,1297587,Gramercy Property Trust Inc,6798,109001,NYSE,02/08/2004,15/10/2018
GRA,1045309,WR Grace Company,2800,110001,NYSE,04/01/1982,31/12/9998
GRC,42682,The GormanRupp Company,3561,100001,NYSE,17/03/1992,31/12/9998
GRMN,1121788,Garmin Ltd,3812,101001,NASDAQ,08/12/2000,31/12/9998
GRPN,1490281,Groupon Inc,7311,101002,NASDAQ,04/11/2011,31/12/9998
GRUB,1594109,GrubHub Inc,7389,101002,NYSE,04/04/2014,31/12/9998
GS,886982,Goldman Sachs Group Inc,6211,104002,NYSE,04/05/1999,31/12/9998
GSAT,1366868,Globalstar,4899,999999,NYSE,02/11/2006,31/12/9998
GSHD,1726978,Goosehead Insurance Inc,6411,104005,NASDAQ,27/04/2018,31/12/9998
GSIT,1126741,GSI Technology Inc,3674,101004,NASDAQ,29/03/2007,31/12/9998
GSKY,1712923,GreenSky Inc,7389,100002,NASDAQ,24/05/2018,31/12/9998
GT,42582,Goodyear Tire Rubber Company,3011,103005,NASDAQ,02/01/1970,31/12/9998
GTE,1273441,World Surveillance Group Inc,1311,999999,NYSE,21/12/2005,31/12/9998
GTHX,1560241,G1 Therapeutics Inc,2834,106002,NASDAQ,17/05/2017,31/12/9998
GTLS,892553,Chart Industries Inc,3443,999999,NASDAQ,26/07/2006,31/12/9998
GTN,43196,Gray Television Inc,4833,103001,NYSE,30/08/2002,31/12/9998
GTS,1171662,TripleS Management Corp,6321,999999,NYSE,07/12/2007,31/12/9998
GTT,1315255,GTT Communications Inc,4813,108001,NYSE,29/11/2006,31/12/9998
GTX,1735707,Garrett Motion Inc,3714,103005,NYSE,17/09/2018,31/12/9998
GTXI,1260990,NVS,2834,106002,NVS,01/01/1900,01/01/1900
GTY,1052752,Getty Realty Corp,6500,999999,NYSE,03/05/1973,31/12/9998
GUID,1375557,Guidance Software Inc,7372,101003,NASDAQ,13/12/2006,14/09/2017
GVA,861459,Granite Construction Inc,1600,999999,NYSE,25/02/1992,31/12/9998
GWB,1613665,Great Western Bancorp Inc,6022,104002,NYSE,15/10/2014,31/12/9998
GWPH,1351288,GW Pharmaceuticals,2834,999999,NASDAQ,01/05/2013,31/12/9998
GWR,1012620,Genesee Wyoming Inc,4011,100010,NYSE,25/06/1996,02/01/2020
GWRE,1528396,Guidewire Software Inc,7372,101003,NYSE,25/01/2012,31/12/9998
GWRS,1434728,Global Water Resources Inc,4941,105001,NASDAQ,28/04/2016,31/12/9998
GWW,277135,WW Grainger Inc,5000,100005,NYSE,17/12/1984,31/12/9998
GXP,1143068,Great Plains Energy Inc,4911,105001,NYSE,05/11/1987,05/06/2018
H,1468174,Hyatt Hotels Corp,7011,103015,NYSE,05/11/2009,31/12/9998
HA,1172222,Hawaiian Holdings Inc,4512,100006,NASDAQ,21/06/1995,31/12/9998
HABT,1617977,The Habit Restaurants Inc,5812,103003,NASDAQ,20/11/2014,02/04/2020
HAE,313143,Haemonetics Corp,3841,999999,NYSE,10/05/1991,31/12/9998
HAFC,1109242,Hanmi Financial Corp,6021,104002,NASDAQ,09/05/1997,31/12/9998
HAIN,910406,Hain Celestial Group Inc,2000,999999,NASDAQ,20/01/1994,31/12/9998
HAL,45012,Halliburton Company,1389,107004,NYSE,01/06/1972,31/12/9998
HALO,1159036,Halozyme Therapeutics Inc,2836,106002,NASDAQ,16/03/2004,31/12/9998
HAR,800459,Harman International Industries IncDE,3651,101001,NYSE,04/01/2016,10/03/2017
HAS,46080,Hasbro Inc,3944,103015,NASDAQ,18/12/1984,31/12/9998
HASI,1561894,Hannon Armstrong Sustainable Infrastructure capital Inc,6798,109001,NYSE,18/04/2013,31/12/9998
HAWK,1411488,Blackhawk Network Holdings Inc,6199,999999,NASDAQ,19/04/2013,25/06/2018
HAYN,858655,Haynes International Inc,3310,100001,NASDAQ,21/03/2007,31/12/9998
HBAN,49196,Huntington Bancshares Inc,6021,104002,NASDAQ,26/03/1990,31/12/9998
HBI,1359841,Hanesbrands Inc,5600,103004,NYSE,06/09/2006,31/12/9998
HBNC,706129,Horizon Bancorp,6022,104002,NASDAQ,17/12/2001,31/12/9998
HCA,860730,HCA Holdings Inc,8062,106011,NYSE,10/03/2011,31/12/9998
HCC,1691303,Warrior met Coal Inc,1220,999999,NYSE,10/04/2017,31/12/9998
HCHC,1006837,HC2 Holdings Inc,3440,108001,NYSE,13/07/2009,31/12/9998
HCOM,1487986,Hawaiian Telcom HoldCo Inc,4899,108001,NASDAQ,26/01/2011,02/07/2018
HCP,765880,NVS,9999,109001,NVS,01/01/1900,01/01/1900
HCSG,731012,Healthcare Services Group Inc,8050,100002,NASDAQ,26/03/1990,31/12/9998
HD,354950,Home Depot Inc,5211,103002,NYSE,22/09/1981,31/12/9998
HDP,1610532,Hortonworks Inc,7372,101003,NASDAQ,12/12/2014,03/01/2019
HDS,1573097,HD Supply Holdings Inc,5000,100005,NASDAQ,27/06/2013,31/12/9998
HDSN,925528,Hudson Technologies Inc,5080,100001,NASDAQ,02/11/1994,31/12/9998
HE,354707,Hawaiian Electric Industries Inc,4911,105001,NYSE,05/11/1987,31/12/9998
HEAR,1493761,Turtle Beach Corp,3669,101005,NASDAQ,05/10/2010,31/12/9998
HEES,1339605,HE Equipment Services Inc,7350,999999,NASDAQ,31/01/2006,31/12/9998
HEI,46619,Heico Corp,3724,100008,NYSE,17/03/1992,31/12/9998
HELE,916789,Helen of Troy Ltd,3634,102002,NASDAQ,26/03/1990,31/12/9998
HES,4447,Hess Corp,2911,107001,NYSE,06/04/1983,31/12/9998
HF,1380509,HFF Inc,6519,999999,NYSE,31/01/2007,01/07/2019
HFC,48039,HollyFrontier Corp,2911,107001,NYSE,17/03/1992,31/12/9998
HFWA,1046025,Heritage Financial Corp,6036,999999,NASDAQ,07/05/1998,31/12/9998
HGEN,1293310,NVS,2834,999999,NVS,01/01/1900,01/01/1900
HGV,1674168,Hilton Grand Vacations Inc,7000,999999,NYSE,04/01/2017,31/12/9998
HHC,1498828,Howard Hughes Corp,6798,109002,NYSE,05/11/2010,31/12/9998
HI,1417398,Hillenbrand Inc,3990,100001,NYSE,28/03/2008,31/12/9998
HIBB,1017480,Hibbett Sports Inc,5940,103002,NASDAQ,11/10/1996,31/12/9998
HIFR,1506401,InfraREIT Inc,6798,109001,NYSE,30/01/2015,16/05/2019
HIG,874766,Hartford Financial Services Group Inc,6331,104005,NYSE,15/12/1995,31/12/9998
HII,1501585,Huntington Ingalls Industries Inc,3730,100008,NYSE,22/03/2011,31/12/9998
HIL,1287808,Hill International Inc,8711,100002,NYSE,12/08/2004,31/12/9998
HIW,921082,Highwoods Properties Inc,6798,109001,NYSE,08/06/1994,31/12/9998
HL,719413,Hecla Mining Company,1400,999999,NYSE,14/02/1985,31/12/9998
HLF,1180262,Herbalife Ltd,5122,102002,NYSE,16/12/2004,31/12/9998
HLI,1302215,Houlihan Lokey Inc Class A,6282,104003,NYSE,13/08/2015,31/12/9998
HLIO,1024795,Sun Hydraulics Corp,3490,999999,NASDAQ,09/01/1997,31/12/9998
HLNE,1433642,Hamilton Lane Inc - Class A,6282,999999,NASDAQ,01/03/2017,31/12/9998
HLS,785161,HEALTHSOUTH Corp,9999,106011,NYSE,13/09/1989,29/12/2017
HLT,1585689,Hilton Worldwide Holdings Inc,7011,103015,NYSE,12/12/2013,31/12/9998
HLX,866829,Helix Energy Solutions Group Inc,1389,999999,NYSE,01/07/1997,31/12/9998
HMHC,1580156,Houghton Mifflin Harcourt Company,2731,102006,NASDAQ,14/11/2013,31/12/9998
HMN,850141,Horace Mann Educators Corp,6331,104006,NYSE,15/11/1991,31/12/9998
HMSY,1196501,HMS Holdings Corp,7389,100002,NASDAQ,18/12/1992,31/12/9998
HMTV,1567345,Hemisphere Media Group Inc - Class A,4841,108001,NASDAQ,05/04/2013,31/12/9998
HNI,48287,HNI Corp,2522,100001,NYSE,26/03/1990,31/12/9998
HNNA,1145255,Hennessy Advisors Inc,6282,104001,NASDAQ,15/10/2002,31/12/9998
HNRG,788965,Hallador Energy Company,1220,110006,NASDAQ,20/01/1997,31/12/9998
HOG,793952,HarleyDavidson Inc,3751,103005,NYSE,05/11/1987,31/12/9998
HOLX,859737,Hologic Inc,3844,106003,NASDAQ,26/03/1990,31/12/9998
HOMB,1331520,Home Bancshares Inc,6022,104002,NASDAQ,23/06/2006,31/12/9998
HOME,1646228,At Home Group Inc,5700,103002,NYSE,04/08/2016,31/12/9998
HON,773840,Honeywell International Inc,3724,100001,NYSE,02/01/1970,31/12/9998
HOPE,1128361,Hope Bancorp Inc,6021,104002,NASDAQ,29/01/1998,31/12/9998
HOT,316206,Starwood Hotels & Resorts Worldwide Inc,9999,103015,NYSE,04/01/2016,03/10/2016
HP,46765,Helmerich Payne Inc,1381,107006,NYSE,15/10/1980,31/12/9998
HPE,1645590,Hewlett Packard Enterprise Company,5045,101005,NYSE,19/10/2015,31/12/9998
HPJ,1368308,Highpower International Inc,3690,101001,NASDAQ,19/06/2008,31/10/2019
HPP,1482512,Hudson Pacific Properties Inc,6500,999999,NYSE,24/06/2010,31/12/9998
HPQ,47217,HewlettPackard Company,3570,101001,NYSE,02/01/1962,31/12/9998
HQY,1428336,HealthEquity Inc,7389,101003,NASDAQ,31/07/2014,31/12/9998
HR,899749,Healthcare Realty Trust Inc,6798,109001,NYSE,27/05/1993,31/12/9998
HRB,12659,H&R Block Inc,7200,103020,NYSE,12/11/1986,31/12/9998
HRC,47518,HillRom Holdings Inc,3841,106003,NYSE,02/03/1987,31/12/9998
HRI,1364479,Hertz Global Holdings Inc,7350,100007,NYSE,16/11/2006,31/12/9998
HRL,48465,Hormel Foods Corp,2011,102002,NYSE,02/01/1990,31/12/9998
HRS,202058,NVS,9999,101005,NVS,01/01/1900,01/01/1900
HRTG,1598665,Heritage Insurance Holdings Inc,6331,104006,NYSE,23/05/2014,31/12/9998
HRTX,818033,Heron Therapeutics Inc,2834,999999,NASDAQ,27/08/1987,31/12/9998
HSC,45876,Harsco Corp,3440,999999,NYSE,05/11/1987,31/12/9998
HSIC,1000228,Henry Schein Inc,5047,106014,NASDAQ,03/11/1995,31/12/9998
HSII,1066605,Heidrick Struggles International Inc,7361,100011,NASDAQ,27/04/1999,31/12/9998
HSNI,1434729,HSN Inc,5940,999999,NASDAQ,12/08/2008,02/01/2018
HST,1070750,Host Hotels and Resorts Inc,6798,109001,NYSE,06/04/1983,31/12/9998
HSTM,1095565,HealthStream Inc,7370,101003,NASDAQ,11/04/2000,31/12/9998
HSY,47111,Hershey Company,2060,102002,NYSE,01/07/1985,31/12/9998
HT,1063344,Hersha Hospitality Trust,6798,109001,NYSE,21/01/1999,31/12/9998
HTA,1360604,Healthcare Trust Of America Inc,6798,109001,NYSE,06/06/2012,31/12/9998
HTGM,1169987,HTG Molecular Diagnostics Inc,3826,106001,NASDAQ,06/05/2015,31/12/9998
HTH,1265131,Hilltop Holdings Inc,6022,104002,NYSE,19/02/2004,31/12/9998
HTLD,799233,Heartland Express Inc,4213,100010,NASDAQ,26/03/1990,31/12/9998
HTLF,920112,Heartland Financial USA Inc,6022,104002,NASDAQ,04/01/1999,31/12/9998
HTZ,1657853,Hertz Global Holdings Inc,7510,999999,NYSE,16/11/2006,31/12/9998
HUBB,48898,Hubbell Inc,3670,101001,NYSE,24/12/2015,31/12/9998
HUBG,940942,Hub Group Inc Class A,4731,999999,NASDAQ,13/03/1996,31/12/9998
HUBS,1404655,HubSpot Inc,7372,101003,NYSE,09/10/2014,31/12/9998
HUM,49071,Humana Inc,6324,106006,NYSE,31/12/1981,31/12/9998
HUN,1307954,Huntsman Corp,2800,110001,NYSE,14/02/2005,31/12/9998
HURC,315374,Hurco Companies Inc,3823,101001,NASDAQ,05/09/1989,31/12/9998
HURN,1289848,Huron Consulting Group,8742,100002,NASDAQ,13/10/2004,31/12/9998
HW,1003344,Headwaters Inc,3272,999999,NYSE,15/06/1995,14/07/2017
HWC,750577,Hancock Whitney Corp,6022,104002,NASDAQ,02/01/2001,31/12/9998
HXL,717605,Hexcel Corp,2821,100008,NYSE,05/11/1987,31/12/9998
HY,1173514,HysterYale Materials Handling Inc,3537,999999,NYSE,01/10/2012,31/12/9998
HYH,1606498,Lehman Abs Corp,9999,106003,NYSE,21/10/2014,29/06/2018
HZNP,1492426,Horizon Therapeutics Plc,2834,999999,NASDAQ,28/07/2011,31/12/9998
IAC,891103,IAC InterActiveCorp.,5990,101002,NASDAQ,19/01/1993,31/12/9998
IART,917520,Integra Lifesciences Holdings Corp,3826,106004,NASDAQ,16/08/1995,31/12/9998
IBKC,933141,IBERIABANK Corp,6022,104002,NASDAQ,10/04/1995,31/12/9998
IBKR,1381197,Interactive Brokers Group Inc Class A,6211,104003,NASDAQ,04/05/2007,31/12/9998
IBM,51143,International Business Machines Corp,3570,101003,NYSE,02/01/1962,31/12/9998
IBOC,315709,International Bancshares Corp,6022,104002,NASDAQ,30/05/1996,31/12/9998
IBP,1580905,Installed Building Products Inc,1520,999999,NYSE,13/02/2014,31/12/9998
IBTX,1564618,Independent Bank Group Inc,6022,104002,NASDAQ,04/04/2013,31/12/9998
ICE,1571949,IntercontinentalExchange Inc,6200,104003,NYSE,16/11/2005,31/12/9998
ICFI,1362004,ICF International Inc,8742,999999,NASDAQ,28/09/2006,31/12/9998
ICHR,1652535,Ichor Holdings,3674,999999,NASDAQ,09/12/2016,31/12/9998
ICPT,1270073,Intercept Pharmaceuticals Inc,2834,106002,NASDAQ,11/10/2012,31/12/9998
ICUI,883984,ICU Medical Inc,3841,106003,NASDAQ,31/03/1992,31/12/9998
IDA,1057877,IDACORP Inc,4911,105001,NYSE,17/10/1986,31/12/9998
IDCC,1405495,InterDigital Inc,6794,108001,NASDAQ,26/03/1990,31/12/9998
IDTI,703361,Integrated Device Technology Inc,3674,999999,NASDAQ,26/03/1990,29/03/2019
IDXX,874716,IDEXX Laboratories Inc,2835,106001,NASDAQ,24/06/1991,31/12/9998
IEHC,9000066,NVS,9999,101001,NVS,01/01/1900,01/01/1900
IEP,813762,Icahn Enterprises L P,3714,104001,NASDAQ,24/07/1987,31/12/9998
IEX,832101,IDEX Corp,3561,100001,NYSE,30/06/1989,31/12/9998
IFF,51253,International Flavors & Fragrances Inc,2860,110001,NYSE,31/12/1981,31/12/9998
IFON,9000067,InfoSonics Corp,9999,101005,NASDAQ,17/06/2004,10/07/2018
IGT,1619762,International Game Technology,7990,103015,NYSE,26/03/1990,31/12/9998
IHRT,1400891,iHeartMedia Inc,4832,103001,NASDAQ,07/05/2019,31/12/9998
IIN,88790,IntriCon Corp,3670,101001,NASDAQ,17/03/1980,31/12/9998
IIPR,1677576,Innovative Industrial Properties Inc Class A,6500,999999,NYSE,01/12/2016,31/12/9998
IIVI,820318,IiVi Inc,3827,999999,NASDAQ,26/03/1990,31/12/9998
ILG,1434620,ILG Inc,6531,999999,NASDAQ,12/08/2008,31/08/2018
ILMN,1110803,Illumina Inc,3826,106003,NASDAQ,28/07/2000,31/12/9998
IMAX,921582,IMAX Corp,3861,999999,NYSE,10/06/1994,31/12/9998
IMDZ,1437786,Immune Design Corp,2834,106002,NASDAQ,24/07/2014,02/04/2019
IMGN,855654,ImmunoGen Inc,2834,106002,NASDAQ,26/03/1990,31/12/9998
IMMU,722830,Immunomedics Inc,2835,999999,NASDAQ,26/03/1990,31/12/9998
IMO,49938,Imperial Oil Limited USA,2911,107005,NYSE,16/07/1986,31/12/9998
IMPV,1364962,Imperva Inc,7372,101003,NASDAQ,09/11/2011,10/01/2019
INCY,879169,Incyte Corp,8731,106002,NASDAQ,04/11/1993,31/12/9998
INDB,776901,Independent Bank Corp,6022,104002,NASDAQ,27/03/1990,31/12/9998
INFN,1138639,Infinera Corp,3661,101005,NASDAQ,07/06/2007,31/12/9998
INFO,1598014,IHS Markit Ltd,7370,100002,NYSE,19/06/2014,31/12/9998
INFU,1337013,InfuSystem Holdings Inc,3841,106003,NYSE MKT,27/12/2007,31/12/9998
INGN,1294133,Inogen Inc,3842,999999,NASDAQ,14/02/2014,31/12/9998
INGR,1046257,Ingredion Inc,2040,102002,NYSE,11/12/1997,31/12/9998
INN,1497645,Summit Hotel Properties Inc,6798,109001,NYSE,09/02/2011,31/12/9998
INOV,1619954,Inovalon Holdings Inc,7374,101003,NASDAQ,12/02/2015,31/12/9998
INSM,1104506,Insmed Inc,2834,999999,NASDAQ,01/06/2000,31/12/9998
INSP,1609550,Inspire Medical Systems Inc,3841,999999,NYSE,03/05/2018,31/12/9998
INST,1355754,Instructure Inc,7372,999999,NYSE,13/11/2015,23/03/2020
INT,789460,World Fuel Services Corp,5172,107001,NYSE,30/07/1990,31/12/9998
INTC,50863,Intel Corp,3674,101004,NASDAQ,17/03/1980,31/12/9998
INTU,896878,Intuit Inc,7372,101003,NASDAQ,22/03/1993,31/12/9998
INVA,1080014,Innoviva Inc,2834,106002,NASDAQ,05/10/2004,31/12/9998
INVH,1687229,Invitation Homes Inc,6510,999999,NYSE,01/02/2017,31/12/9998
INVN,1294924,InvenSense Inc,3674,999999,NYSE,16/11/2011,17/07/2017
IO,866609,ION Geophysical Corp,1382,107004,NYSE,02/04/1991,31/12/9998
IONS,874015,Ionis Pharmaceuticals Inc,2834,106002,NASDAQ,30/12/1998,31/12/9998
IOSP,1054905,Innospec Inc,2800,999999,NASDAQ,13/05/1998,31/12/9998
IOVA,1425205,Iovance Biotherapeutics Inc,2836,999999,NASDAQ,15/10/2010,31/12/9998
IP,51434,International Paper Company,2621,103018,NYSE,02/01/1970,31/12/9998
IPAR,822663,Inter Parfums Inc,2844,102002,NASDAQ,20/08/1991,31/12/9998
IPCC,1195933,Infinity Property and Casualty Corp,6331,104006,NASDAQ,12/02/2003,05/07/2018
IPDN,1546296,Professional Diversity Network Inc,7370,101002,NASDAQ,05/03/2013,31/12/9998
IPG,51644,Interpublic Group of Companies Inc,7311,103011,NYSE,05/11/1987,31/12/9998
IPGP,1111928,IPG Photonics Corp,3674,101004,NASDAQ,13/12/2006,31/12/9998
IPHI,1160958,Inphi Corp,3674,101004,NYSE,12/11/2010,31/12/9998
IPHS,1364099,Innophos Holdings Inc,5160,999999,NASDAQ,02/11/2006,07/02/2020
IPI,1421461,Intrepid Potash Inc,1400,110003,NYSE,22/04/2008,31/12/9998
IPXL,1003642,Impax Laboratories Inc,2834,106005,NASDAQ,19/12/1995,04/05/2018
IQV,1478242,IQVIA Holdings Inc,8731,106001,NYSE,09/05/2013,31/12/9998
IR,1466258,Ingersoll Rand Inc,3822,100001,NYSE,12/05/2017,31/12/9998
IRBT,1159167,iRobot Corp,3630,101001,NASDAQ,09/11/2005,31/12/9998
IRDM,1418819,Iridium Communications Inc,3669,999999,NASDAQ,20/03/2008,31/12/9998
IRET,798359,Investors Real Estate Trust,6798,109001,NYSE,17/10/1997,31/12/9998
IRG,9000068,NVS,9999,999999,NVS,01/01/1900,01/01/1900
IRM,1020569,Iron Mountain Inc,6798,100002,NYSE,01/02/1996,31/12/9998
IRT,1466085,Independence Realty Trust Inc,6798,109001,NYSE,13/08/2013,31/12/9998
IRTC,1388658,iRhythm Technologies Inc,3841,999999,NASDAQ,20/10/2016,31/12/9998
IRWD,1446847,Ironwood Pharmaceuticals Inc,2834,999999,NASDAQ,03/02/2010,31/12/9998
ISBC,1326807,Investors Bancorp Inc,9999,104002,NASDAQ,12/10/2005,31/12/9998
ISCA,51548,International Speedway Corp,7948,999999,NASDAQ,10/03/1997,18/10/2019
ISIL,1096325,Intersil Corp,3674,101004,NASDAQ,02/01/2001,27/02/2017
ISRG,1035267,Intuitive Surgical Inc,3842,106004,NASDAQ,16/06/2000,31/12/9998
ISSC,836690,Innovative Solutions Support Inc,7371,100008,NASDAQ,04/08/2000,31/12/9998
IT,749251,Gartner Inc,8741,101003,NYSE,05/10/1993,31/12/9998
ITC,1317630,ITC Holdings Corp,4911,105001,NYSE,26/07/2005,24/10/2016
ITCI,1567514,IntraCellular Therapies Inc,2834,106002,NASDAQ,07/01/2014,31/12/9998
ITG,920424,Investment Technology Group,6211,104003,NYSE,04/05/1994,28/02/2019
ITGR,1114483,Greatbatch Inc,3690,106004,NYSE,29/09/2000,31/12/9998
ITRI,780571,Itron Inc,3825,101001,NASDAQ,05/11/1993,31/12/9998
ITT,216228,ITT Corp,3561,100001,NYSE,18/12/1995,31/12/9998
ITW,49826,Illinois Tool Works Inc,3560,100001,NYSE,05/11/1987,31/12/9998
IVAC,1001902,Intevac Inc,3559,101001,NASDAQ,21/11/1995,31/12/9998
IVR,1437071,Invesco Mortgage Capital Inc,6798,109001,NYSE,01/07/2009,31/12/9998
IVTY,1393020,Invuity Inc,3841,106003,NASDAQ,15/06/2015,23/10/2018
IVZ,914208,Invesco Ltd,6282,104001,NYSE,25/08/1995,31/12/9998
JACK,807882,Jack In The Box Inc,5812,103003,NASDAQ,05/03/1992,31/12/9998
JAG,1685715,Jagged Peak Energy Inc,1311,999999,NYSE,27/01/2017,14/01/2020
JAKK,1009829,Jakks Pacific Inc,3944,103015,NASDAQ,02/05/1996,31/12/9998
JAZZ,1232524,Jazz Pharmaceuticals plc,2834,106002,NASDAQ,01/06/2007,31/12/9998
JBGS,1689796,JBG SMITH Properties,6798,109001,NYSE,18/07/2017,31/12/9998
JBHT,728535,JB Hunt Transport Services Inc,4213,100010,NASDAQ,26/03/1990,31/12/9998
